objno_deep2,z_pred
11051726,0.9016754026436883
13057557,0.6928830090971045
14027397,0.6600910047075267
11044350,0.8135203563685148
12019902,1.3280129561194598
11044680,0.7619021363393805
13027445,0.3563039993581372
13017202,0.7414298239579113
12012794,0.707394995907467
13027139,0.7989937077427904
12027358,1.172030215539407
11040228,0.7602599070517571
11050883,0.7845232472434764
14100756,0.8533836245482511
14007996,0.552232817755684
12023622,0.7845232472434764
13040065,0.8368115878360088
12100758,1.2327306646839977
12007196,0.6615964684173631
12015118,1.123401318806698
13016341,0.7128331787272505
13056000,0.6767561831190047
13057505,0.8686295358185339
13003385,0.2744792095430679
11051235,0.5454737959024648
11038382,1.2945082476909586
12020279,0.9751542494887294
12025532,0.8964561601588514
13036413,0.4152019765316328
14006178,0.37217347323288397
13034499,0.8722264760537686
11019069,0.875308389848624
14100805,1.2090613010851603
13100238,0.8248104320049156
14039621,0.28912690870962243
12100559,1.094441013277461
14007400,0.9557035377817946
13059034,0.322797111112857
12100154,0.3038667859556635
13019398,0.8257930745534313
13033760,1.3131873425176577
12023941,1.3475840571047923
11050775,0.8085076223336812
12020615,0.3457339834310384
11040739,0.8381347602937684
14017067,0.7685836941690826
13064937,0.4710781616425095
13035084,1.3659046057066875
12009094,0.3360313596942897
14028799,1.0738564185023187
11031579,0.8807314193802315
13055292,0.6017607785217285
13050924,1.0210407237027788
13100756,0.39076881426572885
11014390,0.9290435534626234
13063155,1.219512367499719
13042393,0.7845232472434764
13018922,1.236912298159064
13062953,0.9577673258321376
13057852,0.5990462265170183
14039955,0.6217606505655501
11051653,0.8204876684065354
11039583,0.2583656206655426
11020631,0.79611139029865
12024894,0.2580065046900953
12029588,0.6260345378452354
13051092,0.7908445246919041
13009933,0.4367750559350171
13003269,0.9880800833463529
13101295,0.9090576623734703
12016787,0.2530374810478205
14012587,0.8498828843632915
12024580,0.4119253766785217
12016281,0.49768843514395844
11046351,0.8566611893060633
14029107,0.8539195416499926
13056983,1.0954723042660028
13012487,0.8647345776755153
14035145,0.28471492869756687
13004837,0.7845232472434764
13043436,0.9939829675264222
12016347,0.3752496267796797
12011961,0.8533836245482511
14035098,1.2020727556691058
13036478,1.3824713991207191
11037772,0.7845232472434764
13032926,0.729851818035707
12015392,0.7876656223704372
12008827,0.9595045654776688
13050172,0.5276006018197656
12020308,1.2945171023051236
12027772,0.7202724680954249
13010374,1.0023925760447379
12003792,0.6844599682280602
13018943,0.36875599940407705
12024858,0.23672702906056894
14016974,0.4458997025231529
12028140,0.6715143598420513
12012326,0.37006237375156575
13063956,0.7416350955599676
11021273,1.0587532821299765
11032910,0.9161851887916886
11026927,0.4999815037904891
13058766,0.4270123091691544
11026386,0.9562649689739825
13040203,0.7845232472434764
14100370,0.5847734341740755
12008510,0.3095803445036799
12011295,0.48328465480995486
14012797,0.44373810179938344
12005047,0.861303178175381
13009902,0.5525714107812807
14027189,0.8383567739094953
13026154,0.7845232472434764
13004292,0.3497034969766055
12101094,1.3845566381211718
11007848,0.34690233768290313
11047679,0.49725368798053077
13035903,1.2476125281224197
13010896,0.7852662076454122
14006821,0.8060278382007316
11046473,0.6582600021288209
13064139,0.3920283421574461
13024769,0.7508861855538465
11046267,1.2206559099626186
12100759,0.9774362586120449
13042361,0.9007069786021172
12009037,0.9906727726798246
12012215,0.2955378963968938
14100096,0.7845232472434764
11031303,0.8836712273128364
13044266,0.7970739234060635
11044182,0.5272626619254048
12011668,1.0694973475887264
13101995,0.5839520784615392
14028429,0.3443516198046395
13049825,0.3591272432979217
13040741,0.394985383081942
11038273,1.07639497874271
12020063,0.5448730492286955
11021746,0.884086764065737
12017388,0.8508471733611351
11026382,0.27950155461327886
12008911,1.1838644032638552
13063856,0.8506469140583064
13026542,0.7007530512445801
11051499,0.9580434363011426
12011767,1.204087556058469
13010099,0.8494617181541847
12003765,0.732032039694684
13041676,0.22511882538726638
11032358,0.6249102823848104
13010254,1.2892772066619211
12025231,0.08952992825761222
13020230,0.774989126461956
14016225,0.7455427616097646
12007511,0.9143735406246968
12013238,0.6126035014847825
12015531,0.605481715408454
12012064,0.38600619898823285
14017982,0.2995865921361589
14023644,1.212372529553015
11039706,0.6531946269152225
13026112,0.3417201530847371
13033731,1.2657563085876566
12016719,0.6258692176016406
14023468,0.5051279746747889
12005125,0.7912381865361747
12019377,0.4726243117294524
12016150,0.699381202889218
12028046,0.6817664827971277
12012559,1.2094018989177648
14012963,1.081062624168663
11051533,0.8265034348809731
12009269,1.2015838090058317
13051539,0.3386434808028851
12029027,0.57145378967367
11039432,0.8648506080498063
12027695,0.4488022051504931
12004487,0.43810426969077837
14039135,1.2298359467484283
13027790,0.76214663572513
13017370,0.4200480207221216
13011979,1.2437167864083383
13004693,0.334296656279882
13025009,1.2407337344456535
13033864,0.7587118614310436
13034747,0.9035441264992867
13040814,0.36577859330239276
13033966,1.3133414799676069
12003869,0.9531843609971823
13033885,0.6125140316110931
13009982,1.199697884487927
12019800,0.6462720535780041
11020734,0.371193601829477
11021075,0.8760947651647596
11046514,0.7845232472434764
14012204,0.8608347598438411
13057879,0.8533836245482511
14034224,0.7845232472434764
13028039,0.9138107217115609
12003664,0.8136006947670945
14016307,0.6199741108176265
13049771,0.9019526582648842
11051167,1.3741908947156667
12029472,0.8482477772548364
11013886,0.4421512237546469
13036008,0.7360626133964164
13018682,0.7607109861880276
13005066,0.4681013314388894
12020127,1.2386816698983085
11020588,0.786246830380093
13041286,0.8794863910163444
13100543,0.9504560164935711
11045209,0.8183013249504382
14033631,0.5568247440470966
12027702,0.5496167035139014
14022469,1.4341138713691501
13010199,0.8381312171664788
13016870,1.0915952659095585
13017686,0.5975366026349117
13003318,1.2508231760184356
11014349,0.9434565280640591
11026450,0.3521894324717737
13049736,0.7237199987916463
11021002,0.7094755376026299
12024928,0.5114846491489519
13027875,0.469744125720576
14034709,0.8886508152279079
11034271,0.8795551959698868
13058765,0.4836711388802114
12018990,0.8034892967617926
13058693,0.541621616452175
12015966,1.1655444536173225
13033835,0.9544298123463892
14028474,0.4525405516681229
12019745,0.776923677777867
11015228,0.4521892363755801
14022899,0.4055816772577068
12015949,1.1559430831691067
11027975,0.8323141749047048
14006713,0.5646504136052681
13033172,0.6184720217789044
13051879,1.2139239468350231
13064904,0.6614302872041602
13032467,0.5023155102242226
11041347,0.15090128846020512
12016731,0.5100345410819098
13031815,0.8533836245482511
13048997,0.5168427932276672
11045934,0.8348149959142525
12017194,0.611822206830611
11039139,1.0757957293797602
13035927,0.7420984692422774
11051236,0.522322420916608
12020628,0.4876561594074289
12004687,0.9614867279337455
12013234,0.31126232690992384
12015626,0.9545430481447287
13024029,0.398251606048383
14018476,0.7897866899599254
11012940,1.0822458539903475
13020619,0.4322579094224713
11039150,0.6892207429625329
12008513,0.9047408747003706
11038561,0.7972126666518908
14007987,0.49998005003368007
13026538,0.5245466636657315
11051984,0.8790203187368807
12020184,0.7601852076775484
11052755,0.24067084763171986
12024828,0.7845232472434764
11032739,0.27637785435928675
14002228,0.9295485479860366
13031821,0.7845232472434764
11045532,0.9082915759493052
11007749,1.0662791728602683
11033882,0.4576169640530054
13019247,0.9640433323913368
12024851,0.4703264563214716
11020606,0.8633699107711408
11052341,0.363965724074782
13013039,0.9623138089056029
13059316,0.24534353519786123
14100807,0.8040703333628006
12028696,0.37581006512364756
13035862,0.7046970989582927
12020179,1.1491188296041084
12011891,0.5643801842128013
11026403,0.43399280233372706
11015296,0.5088367021551508
11033012,0.752935118723251
11008311,0.7442259484807314
13017517,0.8533836245482511
11039902,0.7214320167077283
12028731,0.5811651724633958
13017296,0.5816839444648991
12028331,1.0361841583232574
13032515,0.4121409228437764
12007455,0.6806203625289552
13056258,0.4865990125487742
12024932,0.15397899857130704
11033623,0.8807314193802315
11050989,0.7670521844497126
12007472,1.020819433844366
13012163,0.9633426237681825
12015255,0.7687171877409187
13010625,0.40182738255903244
12015814,0.5967014175140206
14100342,1.0788132699799744
13003388,1.126755722478311
13048969,0.9328271918948713
11046928,0.3834138050416326
12100036,1.3366647749122254
12023700,0.8148909969178353
12008851,1.0044595073526108
13016662,0.7845232472434764
13042073,0.5289531826604094
13003405,1.3628796749297534
14013108,0.26603151851402107
14027644,0.9886020474473715
11041293,1.1817100395341686
14023724,0.4561629039580697
13044269,0.841752539612945
13024524,0.6679976429612543
11040834,0.3732248515736466
11018870,0.7845232472434764
11007393,0.5664928172128583
11021220,0.45966607321234193
11032831,0.8067950149635632
13056127,0.6231295812430054
13049747,0.7831510919253564
12015439,1.1254793349196308
13032344,1.0734915811014252
12015507,1.029127925214234
13011789,1.4075384954239618
13049598,0.6481247972543833
12016362,0.9106749343337074
13049899,0.8622885727180557
13026472,0.9173546274629456
14023658,0.7801879101434382
13003400,0.921580954825464
12024044,0.9904284589951619
11014382,0.9422271655064365
11014235,0.6192471040784803
12008575,0.5988096322749786
14033484,0.8914609585231245
11008352,0.5741479987286279
12025269,1.2000031258955972
13033105,1.0360466370458945
12019339,1.223716618914272
14022415,0.45082032849138526
11026982,0.9092236131551555
14033134,0.9274965605204917
13011072,0.7791717224067642
12007424,0.7894264240574542
13010841,0.8018979919449863
12015560,0.47949555088031237
13056079,1.2084628789429857
11101590,0.542484145374745
11039245,0.2882740103196255
12019186,0.564877225625341
14027356,0.7793710205972877
13058245,1.187910111894532
13049570,0.6818320955694511
13024765,0.5545581038926849
13032747,0.9884159889575109
13018541,1.327852352825734
12003550,0.9782187627481721
12027507,0.8865250598579176
13010561,0.9825189969409613
11032157,0.17983025492086777
11051004,0.5253528159972322
12003986,1.0142515787214985
11021749,1.2424547524085658
13051207,0.5703960907293549
11026460,0.6113395205533332
13003821,0.7696575260827044
11052315,1.0438153729428998
13040189,0.3718373637746933
11051619,0.4185302759455954
13059429,1.1286458266400121
12005453,0.8817324656688118
12020726,0.3491531395894226
13063409,0.335397061604135
13042383,0.7560627254717762
14034694,0.8311161034315153
12020404,0.7736052777153343
12024843,0.8308564742955928
12015154,0.7315332788161056
14028559,0.6028320238871803
13042347,0.517062786955835
14011956,1.0897183036741758
13058170,0.7878802038790716
13011794,0.8787699657767233
13048177,0.6763490362059102
11021303,0.2540282905860087
13025646,0.39694669866052656
14006211,0.5917800261767306
13010520,1.379688153360501
14023283,0.8746799261468935
14018224,0.9476593884159015
12011520,0.40930386417217335
11038979,0.968632043093847
12029890,0.4099977288170467
12016312,0.28016460345120153
14033265,0.610740360853765
12005203,0.4645271013806191
11002200,0.21313706856174597
12016351,0.7799310297621592
14034206,0.9727063134710288
13040878,1.1996436974396505
13025520,0.9103295136767616
13041636,0.44439913700100075
12019233,0.468061532116072
11047477,1.115362615905217
13012404,0.8139625769910631
13059322,0.6498697175541847
14013732,1.016312537934524
14001836,0.6645786480715308
13010765,1.0783890283231072
14016642,0.922276209569818
13020598,0.2924106806201173
12024340,0.4714612695926394
12003490,0.5627488720407973
13041589,1.1269027853475027
14011077,0.8601525073349645
11051906,0.46950261725789005
14100569,0.8533836245482511
14028497,0.9710542661512139
14028048,0.8791493857984276
12008170,0.45445030527017555
13047725,0.2559439668301638
12012414,0.9650077170724539
11046499,0.6674635573335223
12004116,0.7978099265710881
14022382,0.3855724532528966
12024253,1.2577763136885227
12007934,0.8227344803228215
13063321,0.8599130908742125
13020524,1.2523383976832128
13026042,0.9397113281534443
11026861,0.9194860213266587
13033547,0.7069403111317908
14005496,0.7801962111476627
12009337,0.4131396604263144
12009314,0.7845232472434764
13043565,0.3040614328515556
13034634,1.056547107418262
11040794,0.682597825498169
12024004,0.6804344890823045
11051273,0.7845232472434764
12023331,0.3902928162653313
14021930,0.49097206302300433
13032193,0.2785187052789331
14013785,0.6052762287982875
13035249,0.9715025339825203
12011561,1.2417544211235285
12016407,0.7267082367602034
13010539,0.9757388739846367
11032667,1.176387105383901
13033205,0.4405108112592317
14012216,0.3756390588697326
12020903,0.9747006097687703
11045907,0.8807314193802315
13003863,0.7471023087417142
13041633,0.727090716171659
14016774,0.5104543228023297
14017658,1.1063858348571929
14021938,0.43601826287331696
13057447,0.6189346814241887
13027375,1.2379618185836103
13051176,0.952206197524404
11045723,0.4961259196643089
13101020,0.7599883789070044
12101421,0.7845232472434764
13058241,0.5329278191628147
13027930,0.3726767979630869
12005326,1.133466974376231
13043083,0.7799327199834001
11037849,0.4855509354239274
13018986,1.1435439318705745
12003740,0.6751995259109691
13009817,0.40776309013147605
13036568,1.3057824428910358
12019983,1.1011693271901306
13025410,0.5662507262903034
14039983,0.5990724171749078
13042412,0.7845232472434764
11032508,0.7467872409719886
12012065,0.9714347727377732
13063490,0.493243689432124
14024221,0.18173774058053282
13010991,1.0976097231045012
11051456,0.8038042463264873
11020672,0.851088595212385
14100566,0.7486129567686618
13055074,1.1348457683505428
12017092,1.135773424007005
12024409,1.0162199716527487
12020984,0.48701331721251906
13058800,0.4518811755205662
14034152,0.3569842875196376
13010107,1.1513638109302098
14012143,0.7382080389008387
12012170,0.6974725856446403
12005063,0.8641842522535774
11021284,0.5857389889087997
11039610,0.34570484512410543
11040153,1.0969035860614689
11045655,0.8314330082665033
13050238,0.1898456806782143
13017849,0.13941690237566168
13009718,0.579627400065222
13019294,0.7955219720011932
13018673,0.5214240919924564
12021367,0.8035134881643965
12015681,0.5604846419855609
13059430,1.1416652120775024
12012425,1.2149631129227108
11026246,1.033643400758078
13003612,0.5491090734864019
11013638,0.8686326633522988
11031881,0.640408103206878
11007598,0.7521753742470637
12012218,0.7313964773444316
13033207,0.3622277036420236
12008715,0.7431192409965397
13059362,0.25637835302995415
11032332,0.8399615285379308
13050287,1.035240243382258
12004417,0.576333177620706
12020728,0.7845232472434764
13058822,0.5404767773001286
11034074,0.8948794764364214
13003141,0.9745706477720063
11027545,0.8325031676396322
11047036,0.25455463844543225
12016993,0.4355460983816682
13003874,0.6703056882450277
12012167,0.7845232472434764
14022769,0.8374203491438537
14006545,0.8535804476503684
13042722,0.7845232472434764
12029182,0.4095167455710059
12020346,0.5468690881224155
12024459,1.4169115697659986
12012031,0.8254747044440603
14012864,0.6503002371105145
12019627,0.9514165716380983
13018616,0.48267151444381057
12021344,0.7543279373817308
13010509,0.6959993170969982
13101170,0.9925273962223546
12016224,0.6660800405073912
12010897,1.2899681080574688
12019476,0.749015611854326
12009152,0.8140869090207351
11040071,0.828073653733417
14100329,0.7183058045875496
14028097,0.5269233794937436
13033517,0.35341970337026357
13063753,0.7849567364734557
13004372,1.371666245264513
12027512,1.046133837763942
12101131,1.2177806588215667
14039520,1.0778159203746915
13063099,1.0065728187584855
14006168,0.9791245594919424
13063594,0.8417937980934259
13033927,0.7371306451361331
11050699,0.9333475529223174
11052102,0.5611616655099316
13012401,1.2110034329669572
11026682,0.5351893400962809
14100307,0.703529479178472
11031998,0.8554893857320652
13019070,1.0377525472549816
14016819,0.6418593666274283
14017053,1.063092859177078
13055236,0.6439161502520614
13019090,1.3025586973405066
12024189,0.25334266642943815
12007868,0.3765209550471403
14022599,0.8913984199495898
13050489,0.6515997956206797
13025471,0.3283327739208014
14007118,0.36630537604965085
13003096,0.42763120388203957
12016968,0.3422048179996089
12008562,0.8332704733626082
12012205,1.0241268487982413
12024956,0.7845232472434764
12011463,0.7431118588011502
13043396,0.8903871596773644
13033209,1.2621205634713581
14033011,0.6171568029994927
11034314,0.8807314193802315
14006783,0.707313544812378
13040217,1.0986824496513017
11027767,0.8807314193802315
13003731,1.1718579476722228
13019463,0.6537834622001231
12016659,1.0115790552479451
11046444,0.9886466221825992
13026561,0.7180900117316662
12008005,0.933110746273325
13063584,0.17027503033011732
11030927,0.8260085920022529
13012099,0.3892748785495463
11044540,0.47921855511338474
14028101,0.5260273188264264
13012362,1.3199394757312972
11026038,1.080184228483348
11051146,0.7125179916274618
11052435,0.5487900530215135
13064457,0.49330658647860937
12028801,0.9898283505994951
13003362,0.46039645620138353
12024822,0.32912557327869957
11013240,1.1513038142146723
12020928,0.5941912671982355
14016435,0.9859226840500209
13058168,0.8533836245482511
13049357,0.6444834776097396
11007845,0.30213886143546054
13012347,0.7384093464038793
12007512,0.8471870275003271
11032123,0.3747759580572513
11025663,0.9720935386855317
13058748,0.5222848205518418
14100108,0.619158063985823
11027927,0.6979488995702094
12027520,1.11916530175868
13043501,0.42304711230795994
12025220,0.7845232472434764
11047092,0.5192799628766609
13027485,0.44341832126203673
13012000,1.126094882808273
11028086,0.885187357030384
12020913,0.7845232472434764
11052466,0.9143456832669931
12016880,1.2019747491250943
12101293,0.7845232472434764
13043507,0.9012212462312349
13036564,0.8754234685548486
12027454,0.3000642946910312
11051934,0.4500960295370079
13042715,0.2180640116312656
14033660,1.044179894798904
13057521,1.262555976094961
12025039,1.0548933074933406
11040763,1.1640823184457854
12008464,1.2022580705128416
13025833,1.1669092335265998
12011955,0.9786370762842432
13027427,1.0737523764540995
13027281,0.8996986239241361
13056628,0.732898581752519
11052576,0.45421411589921745
12020425,0.28286830496612964
11100374,0.9610266300654295
11037816,0.7928545808756923
12023914,0.9436511764731504
13051183,1.336646849675227
13058297,1.1643418892394357
11052294,0.9588910075064543
13033104,0.7899966594401222
11008329,0.7009795244854206
11021773,0.8118415098616583
13050474,0.892478961846903
11012985,0.4025853347483818
14007682,1.221698845844931
13051869,0.6284969126008514
13041554,0.7228095293055481
12025417,0.6893121255153344
11020482,1.0920842937006439
12010920,1.2420450286714584
14027566,0.46702851007970975
11039881,0.8131343829425278
13043718,1.0225797620309953
13033035,0.7392893779236853
13012392,0.4389043614385409
13021141,0.8506326653048062
11044664,1.125663107970841
13056822,0.8864221471075818
13049178,0.6389403417595456
13050352,0.5933638075615577
11038571,0.9173516605343781
14012838,0.7540216610693685
14018310,0.5781600601868478
13025674,0.8606357043923873
12003927,0.7491418591804039
14023705,0.7586503975938863
11026348,0.8020054547727804
12007906,0.4516523053262556
13010404,0.6264196452529751
13003595,0.573036201715263
11021771,0.34455253369368893
12021446,0.8573602165523379
12008622,0.7845232472434764
14017529,0.7373058872796742
12012313,0.7543325767170973
11013893,0.30102974696782686
13050886,1.3100988269148548
12011483,0.4754889883105289
11022326,0.995667460658986
12021357,1.2936621819399197
13049885,0.468097208993914
14012084,1.2553339525601508
11028367,0.5027360982009664
14021422,0.6438645918373583
12004864,1.3329661434471232
14016679,0.7683318643957022
12019248,0.76432933786152
13043720,0.28386301402380776
13033093,0.7494150857819029
14007156,0.2524486648031847
13025995,1.0645004639309825
14100268,0.6997265532316039
14028513,0.12562230275081343
13027630,1.0239424297680118
13041591,0.6137873583966459
12011927,1.3480131803517068
12016524,1.3539964848127348
12008515,0.5910436407956727
13040789,1.1817292203909808
13043535,0.9940255040911989
12004848,0.4772588350668127
14012388,1.1551615394889294
13025443,0.7845232472434764
13051218,0.7068460724493346
11034385,0.49374057220825157
12029293,0.9484205132731978
11038526,0.6292518701729285
12028425,0.5358773428039144
14023101,0.9729292405404717
11037962,0.8348149959142525
13019123,0.28432222850036265
13064852,0.8574813256482142
13055266,0.4500798460764778
13048210,0.7805664742689313
13040136,0.48455749416986993
11046480,0.9565764244058234
14007392,0.6320747420841414
13004268,0.7974558792184001
13010919,0.9167230274371743
12025577,0.7335821972586198
12015980,0.8682732590742355
12020493,0.9595342215972871
13033177,0.7239855423559045
12003894,0.5140095397068906
13034516,0.7527841933804549
12027331,1.1750886792958914
13032433,0.15057969217865502
13048303,0.9072030826389659
14027864,0.3939504101117638
14027414,0.815275721619464
13018527,0.3412682711245881
12021033,1.177503902739815
13034655,0.7061217255228922
14017027,0.38460596921202256
11044311,0.7946336544925976
13041658,0.6348159774687415
12012297,0.5853707536630228
13051197,0.1918617941152454
12023343,0.8154261395699405
12012439,0.9860695395785141
14017438,1.239904887087918
11027000,0.7380738294774609
13017974,0.7367611880434398
13064888,0.38633747088118253
13011931,1.0198710414484984
12025287,0.6723669618526251
14022420,1.1352008749674687
14027309,0.5977145987432569
12009206,0.9006035628652274
12012333,0.7438865323378556
12016585,0.8582191689939171
13027743,0.7656969123945709
13050930,0.9568574066607579
12024014,1.2739054054214418
13049853,0.8513419367957723
13009613,0.18566055410241766
13043393,1.183418549637692
11020232,0.6274762251659175
11052077,0.47944208981229897
13050348,0.7478546968858708
13018388,0.21988316467903657
11051794,0.732789323814195
13025574,1.1122866374398577
12024912,1.072485827560679
13010525,0.5786475092475427
11045551,0.4415170899585165
13064634,0.9300796402049967
11025850,1.0156417086708476
13057425,0.7370755316590185
12027607,0.9900472150000564
13027082,0.8688522243245406
12028272,0.5407292946431344
14022946,0.9007710389919388
13056850,0.32854995241369767
13049221,1.6595258435674463
11044658,1.2919129390815998
12008115,0.8684606544566128
12008130,1.2407551656703328
13042944,0.6420511381670199
13024761,0.7845232472434764
12023686,1.3136704625764957
13032333,0.8493987803502318
13011894,0.7681206553562524
11044961,0.4922652874621205
14017985,0.3041041994925934
13051222,0.42496651398383417
14012303,0.44363558634196815
12008181,0.26960269915662455
11020634,0.9586463219549894
14016667,0.7100882751219808
14016423,0.6579746966358735
11021283,1.1413093789812163
13011635,0.7845232472434764
14028042,0.9902102403503011
11021110,0.9870667301198341
12015853,0.9592130840796632
13027156,0.44097247790389654
14022288,1.134574422584671
13058235,0.7387794986886365
13004049,0.7279098882704472
12003564,0.6496299659868937
13019144,1.0410725693060083
13063375,1.0783847009677867
13049076,0.7854823251620245
13009864,0.45651392736833896
13017980,1.0489121299060196
13042661,1.1517269977796982
12011708,1.2271996852880147
11026188,0.5284726648311224
13057842,0.8662458330666792
11013278,0.8428168625106395
13010507,0.36172935884184315
13017307,1.077817714762345
13027296,0.7457958810730804
12024833,0.662238055453485
14006214,0.7476034089607635
12027928,0.8437219005227651
14022785,0.9530060602157548
13056845,0.6743884681903648
13040682,0.8505763715353506
13003846,0.345421706179002
12008111,0.8295947861034481
13003513,0.9752963461936175
12028158,0.37661971030813063
13035134,0.7845232472434764
14039519,0.8933869635364501
12024464,0.5185115653353801
12020174,1.2288917767567213
12012387,1.402046672363218
13064332,1.009224288720591
12024995,0.7845232472434764
11039110,0.5362347673714024
13100787,0.8148814783865965
12013237,0.38320065385373725
12024904,0.4666307036312876
11027535,0.6729450300171236
11046506,0.7539877473300945
12019628,0.5433996947277852
13033182,0.3404185707580064
14007001,0.5781134253015313
14026940,0.8350314893337136
13058803,0.6936526139629913
12024976,0.20815446882247582
12017440,0.6880956412350776
13026192,0.18112485850951024
14012385,0.5042125744531548
12012284,1.2270447170164365
13019526,0.506202327098463
14007136,0.4591492436082954
11033307,0.8826276301706331
14016850,0.6303616500737831
12015891,0.933309579324604
13049168,0.679538838212006
13003784,0.15885824839040702
13058226,0.8859821499363673
12000814,0.34861084096785927
12019661,0.6717059659177586
11019779,0.9144343761283888
11014209,0.3554705658029002
11033162,0.8053203472062562
14029284,0.9150811740943743
13051086,1.26178764369907
11021620,0.8586612141377179
14005521,0.8315653972612269
13100318,0.7164545870571585
12004760,0.9519875549854635
14038835,0.6036603722394619
11045244,0.44453408475197953
11033276,1.0447340702411119
12004204,0.7743949701470623
13017237,0.8461798466288424
11047551,1.0821762604861607
11044639,0.43547812657087265
13063488,0.6164777863327661
12028454,0.8401860962699524
12100569,1.1909582540299795
11045834,0.4648364915254648
13041503,0.6075273560981385
13048559,0.7264982526850686
12027874,0.9463101799617768
12023345,0.9993345061443238
12009697,0.507139922648129
14016841,1.1012532420844983
13058154,0.6303354870536527
13057694,1.1180501285051707
